well,curve,available,non_missing_count,missing_pct
30_3-3,DRHO,True,20916,1.7428477474514925
30_3-3,DTC,True,20684,2.8327148024616
30_3-3,DTS,False,0,100.0
30_3-3,GR,True,21229,0.2724667637525213
30_3-3,MUDWEIGHT,False,0,100.0
30_3-3,NPHI,True,4029,81.07295532484615
30_3-3,PEF,True,11806,44.538920467891195
30_3-3,RDEP,True,21285,0.009395405646639432
30_3-3,RHOB,True,20909,1.7757316672147305
30_3-3,RMED,True,21274,0.06107013670315631
30_3-3,RMIC,False,0,100.0
30_3-3,ROP,False,0,100.0
30_3-3,ROPA,False,0,100.0
30_3-3,RSHA,True,21226,0.28655987222248047
30_3-3,RXO,True,21230,0.2677690609292016
30_3-3,SGR,False,0,100.0
30_3-3,SP,True,21286,0.004697702823319716
30_3-3,X_LOC,True,21285,0.009395405646639432
30_3-3,Y_LOC,True,21285,0.009395405646639432
30_3-3,Z_LOC,True,21285,0.009395405646639432
30_3-5 S,BS,False,0,100.0
30_3-5 S,CALI,True,4164,85.19361376809019
30_3-5 S,DCAL,False,0,100.0
30_3-5 S,DEPT,True,28123,0.0
30_3-5 S,DEPTH_MD,True,5369,80.90886463037371
30_3-5 S,DRHO,True,4407,84.32955232372079
30_3-5 S,DTC,True,3693,86.86839953063328
30_3-5 S,DTS,False,0,100.0
30_3-5 S,GR,True,28112,0.039113892543474194
30_3-5 S,MUDWEIGHT,False,0,100.0
30_3-5 S,NPHI,True,4407,84.32955232372079
30_3-5 S,PEF,True,4398,84.36155459943818
30_3-5 S,RDEP,True,5369,80.90886463037371
30_3-5 S,RHOB,True,4407,84.32955232372079
30_3-5 S,RMED,True,4407,84.32955232372079
30_3-5 S,RMIC,False,0,100.0
30_3-5 S,ROP,False,0,100.0
30_3-5 S,ROPA,False,0,100.0
30_3-5 S,RSHA,False,0,100.0
30_3-5 S,RXO,False,0,100.0
30_3-5 S,SGR,False,0,100.0
30_3-5 S,SP,False,0,100.0
30_3-5 S,X_LOC,True,5369,80.90886463037371
30_3-5 S,Y_LOC,True,5369,80.90886463037371
30_3-5 S,Z_LOC,True,5369,80.90886463037371
30_6-5,BS,False,0,100.0
30_6-5,CALI,True,22234,2.9506765604539464
30_6-5,DCAL,False,0,100.0
30_6-5,DEPT,True,22910,0.0
30_6-5,DEPTH_MD,True,22229,2.9725010912265426
30_6-5,DRHO,True,17467,23.75818419903972
30_6-5,DTC,True,21615,5.652553470100397
30_6-5,DTS,False,0,100.0
30_6-5,GR,True,22185,3.164556962025311
30_6-5,MUDWEIGHT,False,0,100.0
30_6-5,NPHI,True,17467,23.75818419903972
30_6-5,PEF,True,2572,88.77346137058053
30_6-5,RDEP,True,22229,2.9725010912265426
30_6-5,RHOB,True,17467,23.75818419903972
30_6-5,RMED,True,22228,2.976865997381062
30_6-5,RMIC,False,0,100.0
30_6-5,ROP,True,6631,71.05630728939327
30_6-5,ROPA,False,0,100.0
30_6-5,RSHA,True,22135,3.382802269751195
30_6-5,RXO,True,22135,3.382802269751195
30_6-5,SGR,False,0,100.0
30_6-5,SP,True,22228,2.976865997381062
30_6-5,X_LOC,True,22229,2.9725010912265426
30_6-5,Y_LOC,True,22229,2.9725010912265426
30_6-5,Z_LOC,True,22229,2.9725010912265426
31_2-1,BS,True,16007,0.17461802307452423
31_2-1,CALI,True,13408,16.382912379170566
31_2-1,DCAL,False,0,100.0
31_2-1,DEPT,True,16035,0.0
31_2-1,DEPTH_MD,True,13358,16.694730277517934
31_2-1,DRHO,True,11913,25.706267539756777
31_2-1,DTC,True,11177,30.296227003429998
31_2-1,DTS,False,0,100.0
31_2-1,GR,True,13219,17.561584034923605
31_2-1,MUDWEIGHT,False,0,100.0
31_2-1,NPHI,True,11814,26.32366697848456
31_2-1,PEF,False,0,100.0
31_2-1,RDEP,True,13341,16.800748362956032
31_2-1,RHOB,True,11172,30.32740879326473
31_2-1,RMED,True,13359,16.688493919550986
31_2-1,RMIC,False,0,100.0
31_2-1,ROP,False,0,100.0
31_2-1,ROPA,False,0,100.0
31_2-1,RSHA,True,13359,16.688493919550986
31_2-1,RXO,True,2661,83.40505144995322
31_2-1,SGR,False,0,100.0
31_2-1,SP,True,11901,25.781103835360152
31_2-1,X_LOC,True,13358,16.694730277517934
31_2-1,Y_LOC,True,13358,16.694730277517934
31_2-1,Z_LOC,True,13358,16.694730277517934
31_2-10,BS,False,0,100.0
31_2-10,CALI,True,9016,24.45114798055974
31_2-10,DCAL,False,0,100.0
31_2-10,DEPT,True,11934,0.0
31_2-10,DEPTH_MD,True,9838,17.56326462208815
31_2-10,DRHO,True,9169,23.16909669850846
31_2-10,DTC,True,11809,1.0474275180157533
31_2-10,DTS,False,0,100.0
31_2-10,GR,True,9780,18.049270990447464
31_2-10,MUDWEIGHT,False,0,100.0
31_2-10,NPHI,True,9169,23.16909669850846
31_2-10,PEF,True,9169,23.16909669850846
31_2-10,RDEP,True,9838,17.56326462208815
31_2-10,RHOB,True,9169,23.16909669850846
31_2-10,RMED,True,9826,17.66381766381766
31_2-10,RMIC,False,0,100.0
31_2-10,ROP,False,0,100.0
31_2-10,ROPA,False,0,100.0
31_2-10,RSHA,True,2171,81.8082788671024
31_2-10,RXO,True,2209,81.4898609016256
31_2-10,SGR,False,0,100.0
31_2-10,SP,True,9835,17.588402882520526
31_2-10,X_LOC,True,9838,17.56326462208815
31_2-10,Y_LOC,True,9838,17.56326462208815
31_2-10,Z_LOC,True,9838,17.56326462208815
31_2-19 S,BS,True,24403,1.3222806308127777
31_2-19 S,CALI,True,18072,26.922765871411237
31_2-19 S,DCAL,True,18072,26.922765871411237
31_2-19 S,DEPT,True,24730,0.0
31_2-19 S,DEPTH_MD,True,24730,0.0
31_2-19 S,DRHO,True,18065,26.951071572988273
31_2-19 S,DTC,True,18335,25.859280226445613
31_2-19 S,DTS,True,11646,52.90739991912656
31_2-19 S,GR,True,24153,2.3331985442782033
31_2-19 S,MUDWEIGHT,False,0,100.0
31_2-19 S,NPHI,True,18007,27.185604528912254
31_2-19 S,PEF,True,18198,26.413263243024666
31_2-19 S,RDEP,True,24565,0.6672058228871847
31_2-19 S,RHOB,True,18069,26.934896886372826
31_2-19 S,RMED,True,24550,0.7278608976951095
31_2-19 S,RMIC,True,18081,26.886372826526483
31_2-19 S,ROP,False,0,100.0
31_2-19 S,ROPA,False,0,100.0
31_2-19 S,RSHA,True,18079,26.89446016983421
31_2-19 S,RXO,True,18083,26.878285483218768
31_2-19 S,SGR,False,0,100.0
31_2-19 S,SP,True,17670,28.54832187626365
31_2-19 S,X_LOC,True,24730,0.0
31_2-19 S,Y_LOC,True,24730,0.0
31_2-19 S,Z_LOC,True,24730,0.0
31_2-21 S,BS,True,18674,0.30430836581069043
31_2-21 S,CALI,True,7842,58.13357535636111
31_2-21 S,DCAL,False,0,100.0
31_2-21 S,DEPT,True,18731,0.0
31_2-21 S,DEPTH_MD,True,18567,0.8755538946132124
31_2-21 S,DRHO,True,7846,58.11222038332177
31_2-21 S,DTC,True,18199,2.8402114142330848
31_2-21 S,DTS,True,15252,18.573487800971655
31_2-21 S,GR,True,18666,0.3470183118893799
31_2-21 S,MUDWEIGHT,False,0,100.0
31_2-21 S,NPHI,True,7835,58.17094655917997
31_2-21 S,PEF,True,7800,58.357802573274256
31_2-21 S,RDEP,True,18567,0.8755538946132124
31_2-21 S,RHOB,True,7800,58.357802573274256
31_2-21 S,RMED,True,18524,1.1051198547861851
31_2-21 S,RMIC,False,0,100.0
31_2-21 S,ROP,True,18664,0.3576957984090523
31_2-21 S,ROPA,True,18680,0.2722759062516733
31_2-21 S,RSHA,False,0,100.0
31_2-21 S,RXO,False,0,100.0
31_2-21 S,SGR,False,0,100.0
31_2-21 S,SP,False,0,100.0
31_2-21 S,X_LOC,True,18567,0.8755538946132124
31_2-21 S,Y_LOC,True,18567,0.8755538946132124
31_2-21 S,Z_LOC,True,18567,0.8755538946132124
31_2-7,BS,False,0,100.0
31_2-7,CALI,True,8062,6.76535214525269
31_2-7,DCAL,False,0,100.0
31_2-7,DEPT,True,8647,0.0
31_2-7,DEPTH_MD,True,8629,0.20816468139238653
31_2-7,DRHO,True,8068,6.695963918121894
31_2-7,DTC,True,7559,12.582398519717819
31_2-7,DTS,False,0,100.0
31_2-7,GR,True,8571,0.8789175436567542
31_2-7,MUDWEIGHT,False,0,100.0
31_2-7,NPHI,True,8068,6.695963918121894
31_2-7,PEF,True,1158,86.6080721637562
31_2-7,RDEP,True,8629,0.20816468139238653
31_2-7,RHOB,True,8063,6.7537874407308855
31_2-7,RMED,True,8629,0.20816468139238653
31_2-7,RMIC,False,0,100.0
31_2-7,ROP,False,0,100.0
31_2-7,ROPA,False,0,100.0
31_2-7,RSHA,True,1109,87.17474268532439
31_2-7,RXO,True,1221,85.87949577888286
31_2-7,SGR,True,1175,86.41147218688563
31_2-7,SP,True,8630,0.19659997687059283
31_2-7,X_LOC,True,8629,0.20816468139238653
31_2-7,Y_LOC,True,8629,0.20816468139238653
31_2-7,Z_LOC,True,8629,0.20816468139238653
31_2-8,BS,False,0,100.0
31_2-8,CALI,True,19320,3.026652612558345
31_2-8,DCAL,False,0,100.0
31_2-8,DEPT,True,19923,0.0
31_2-8,DEPTH_MD,True,19922,0.0050193243989360425
31_2-8,DRHO,True,19332,2.9664207197711234
31_2-8,DTC,True,19055,4.356773578276362
31_2-8,DTS,False,0,100.0
31_2-8,GR,True,19862,0.3061787883350875
31_2-8,MUDWEIGHT,False,0,100.0
31_2-8,NPHI,True,19321,3.021633288159409
31_2-8,PEF,True,10884,45.36967324198164
31_2-8,RDEP,True,19922,0.0050193243989360425
31_2-8,RHOB,True,19332,2.9664207197711234
31_2-8,RMED,True,19922,0.0050193243989360425
31_2-8,RMIC,False,0,100.0
31_2-8,ROP,False,0,100.0
31_2-8,ROPA,False,0,100.0
31_2-8,RSHA,True,6746,66.13963760477839
31_2-8,RXO,True,6748,66.12959895598051
31_2-8,SGR,True,10908,45.24920945640717
31_2-8,SP,True,19922,0.0050193243989360425
31_2-8,X_LOC,True,19922,0.0050193243989360425
31_2-8,Y_LOC,True,19922,0.0050193243989360425
31_2-8,Z_LOC,True,19922,0.0050193243989360425
31_2-9,BS,False,0,100.0
31_2-9,CALI,True,8782,6.594341629440548
31_2-9,DCAL,False,0,100.0
31_2-9,DEPT,True,9402,0.0
31_2-9,DEPTH_MD,True,9377,0.26590087215485614
31_2-9,DRHO,True,8782,6.594341629440548
31_2-9,DTC,True,9304,1.0423314188470534
31_2-9,DTS,False,0,100.0
31_2-9,GR,True,9319,0.8827908955541419
31_2-9,MUDWEIGHT,False,0,100.0
31_2-9,NPHI,True,8779,6.626249734099132
31_2-9,PEF,True,8760,6.828334396936819
31_2-9,RDEP,True,9377,0.26590087215485614
31_2-9,RHOB,True,8766,6.76451818761965
31_2-9,RMED,True,9377,0.26590087215485614
31_2-9,RMIC,False,0,100.0
31_2-9,ROP,False,0,100.0
31_2-9,ROPA,False,0,100.0
31_2-9,RSHA,True,1825,80.58923633269517
31_2-9,RXO,True,1828,80.55732822803658
31_2-9,SGR,True,1916,79.62135715805148
31_2-9,SP,True,9377,0.26590087215485614
31_2-9,X_LOC,True,9377,0.26590087215485614
31_2-9,Y_LOC,True,9377,0.26590087215485614
31_2-9,Z_LOC,True,9377,0.26590087215485614
31_3-1,BS,True,7203,46.08936456852032
31_3-1,CALI,True,7108,46.80038919242572
31_3-1,DCAL,False,0,100.0
31_3-1,DEPT,True,13361,0.0
31_3-1,DEPTH_MD,True,12890,3.5251852406257056
31_3-1,DRHO,True,10248,23.29915425492104
31_3-1,DTC,True,12829,3.9817378938702186
31_3-1,DTS,False,0,100.0
31_3-1,GR,True,13254,0.8008382606092379
31_3-1,MUDWEIGHT,False,0,100.0
31_3-1,NPHI,True,7235,45.849861537310076
31_3-1,PEF,False,0,100.0
31_3-1,RDEP,True,12890,3.5251852406257056
31_3-1,RHOB,True,10015,25.04303570092059
31_3-1,RMED,True,12942,3.135992814909061
31_3-1,RMIC,True,3618,72.92118853379237
31_3-1,ROP,False,0,100.0
31_3-1,ROPA,False,0,100.0
31_3-1,RSHA,True,3688,72.39727565301999
31_3-1,RXO,False,0,100.0
31_3-1,SGR,False,0,100.0
31_3-1,SP,True,13354,0.05239128807723592
31_3-1,X_LOC,True,12890,3.5251852406257056
31_3-1,Y_LOC,True,12890,3.5251852406257056
31_3-1,Z_LOC,True,12890,3.5251852406257056
31_3-2,BS,True,3882,66.02485559250832
31_3-2,CALI,True,3873,66.10362331524593
31_3-2,DCAL,False,0,100.0
31_3-2,DEPT,True,11426,0.0
31_3-2,DEPTH_MD,True,11413,0.11377559950989102
31_3-2,DRHO,True,10861,4.9448625940836655
31_3-2,DTC,True,10660,6.704008401890427
31_3-2,DTS,False,0,100.0
31_3-2,GR,True,11352,0.64764572028706
31_3-2,MUDWEIGHT,False,0,100.0
31_3-2,NPHI,True,10821,5.294941361806405
31_3-2,PEF,True,1239,89.1563101697882
31_3-2,RDEP,True,11413,0.11377559950989102
31_3-2,RHOB,True,10864,4.918606686504468
31_3-2,RMED,True,11290,1.190267810257306
31_3-2,RMIC,True,822,92.80588132329774
31_3-2,ROP,False,0,100.0
31_3-2,ROPA,False,0,100.0
31_3-2,RSHA,True,1138,90.04025905828811
31_3-2,RXO,True,1174,89.72518816733765
31_3-2,SGR,False,0,100.0
31_3-2,SP,True,11341,0.7439173814108191
31_3-2,X_LOC,True,11413,0.11377559950989102
31_3-2,Y_LOC,True,11413,0.11377559950989102
31_3-2,Z_LOC,True,11413,0.11377559950989102
31_3-3,BS,True,3736,74.5295882192528
31_3-3,CALI,True,3736,74.5295882192528
31_3-3,DCAL,False,0,100.0
31_3-3,DEPT,True,14668,0.0
31_3-3,DEPTH_MD,True,13791,5.97900190891737
31_3-3,DRHO,True,11678,20.38451049904554
31_3-3,DTC,True,13693,6.6471229888191985
31_3-3,DTS,False,0,100.0
31_3-3,GR,True,14573,0.6476683937823857
31_3-3,MUDWEIGHT,False,0,100.0
31_3-3,NPHI,True,11708,20.179983637851105
31_3-3,PEF,False,0,100.0
31_3-3,RDEP,True,13791,5.97900190891737
31_3-3,RHOB,True,11670,20.43905099536406
31_3-3,RMED,True,14668,0.0
31_3-3,RMIC,False,0,100.0
31_3-3,ROP,False,0,100.0
31_3-3,ROPA,False,0,100.0
31_3-3,RSHA,True,14666,0.013635124079625083
31_3-3,RXO,False,0,100.0
31_3-3,SGR,False,0,100.0
31_3-3,SP,True,14666,0.013635124079625083
31_3-3,X_LOC,True,13791,5.97900190891737
31_3-3,Y_LOC,True,13791,5.97900190891737
31_3-3,Z_LOC,True,13791,5.97900190891737
31_3-4,BS,True,11412,0.008761938140722236
31_3-4,CALI,True,5443,52.30877070007885
31_3-4,DCAL,False,0,100.0
31_3-4,DEPT,True,11413,0.0
31_3-4,DEPTH_MD,True,9013,21.028651537720144
31_3-4,DRHO,True,5445,52.29124682379742
31_3-4,DTC,True,8853,22.430561640234824
31_3-4,DTS,True,5061,55.65583106983265
31_3-4,GR,True,11401,0.10514325768860022
31_3-4,MUDWEIGHT,False,0,100.0
31_3-4,NPHI,True,5428,52.44019977218961
31_3-4,PEF,True,5417,52.53658109173749
31_3-4,RDEP,True,9013,21.028651537720144
31_3-4,RHOB,True,5417,52.53658109173749
31_3-4,RMED,True,8970,21.405414877770966
31_3-4,RMIC,True,4974,56.418119688074995
31_3-4,ROP,True,11413,0.0
31_3-4,ROPA,True,11386,0.23657232979935605
31_3-4,RSHA,True,8967,21.43170069219311
31_3-4,RXO,False,0,100.0
31_3-4,SGR,False,0,100.0
31_3-4,SP,False,0,100.0
31_3-4,X_LOC,True,9013,21.028651537720144
31_3-4,Y_LOC,True,9013,21.028651537720144
31_3-4,Z_LOC,True,9013,21.028651537720144
31_4-10,BS,False,0,100.0
31_4-10,CALI,True,8763,36.403222294796436
31_4-10,DCAL,False,0,100.0
31_4-10,DEPT,True,13779,0.0
31_4-10,DEPTH_MD,True,13771,0.058059365701434995
31_4-10,DRHO,True,2227,83.8377240728645
31_4-10,DTC,True,8802,36.12018288700196
31_4-10,DTS,False,0,100.0
31_4-10,GR,True,13551,1.6546919224907475
31_4-10,MUDWEIGHT,False,0,100.0
31_4-10,NPHI,True,2240,83.74337760359968
31_4-10,PEF,False,0,100.0
31_4-10,RDEP,True,13771,0.058059365701434995
31_4-10,RHOB,True,8803,36.11292546628928
31_4-10,RMED,True,13761,0.1306335728282204
31_4-10,RMIC,False,0,100.0
31_4-10,ROP,False,0,100.0
31_4-10,ROPA,True,8778,36.29436098410624
31_4-10,RSHA,True,8923,35.24203498076783
31_4-10,RXO,True,8654,37.19428115247842
31_4-10,SGR,False,0,100.0
31_4-10,SP,True,8422,38.87800275781987
31_4-10,X_LOC,True,13771,0.058059365701434995
31_4-10,Y_LOC,True,13771,0.058059365701434995
31_4-10,Z_LOC,True,13771,0.058059365701434995
31_4-5,BS,False,0,100.0
31_4-5,CALI,True,13412,26.918047079337406
31_4-5,DCAL,False,0,100.0
31_4-5,DEPT,True,18352,0.0
31_4-5,DEPTH_MD,True,17627,3.9505231037489152
31_4-5,DRHO,True,13296,27.55013077593723
31_4-5,DTC,True,17504,4.620749782040101
31_4-5,DTS,False,0,100.0
31_4-5,GR,True,18296,0.30514385353095363
31_4-5,MUDWEIGHT,False,0,100.0
31_4-5,NPHI,True,6474,64.72319093286836
31_4-5,PEF,True,4210,77.05972101133392
31_4-5,RDEP,True,17627,3.9505231037489152
31_4-5,RHOB,True,13288,27.593722755013072
31_4-5,RMED,True,17575,4.233870967741938
31_4-5,RMIC,True,2187,88.08304272013949
31_4-5,ROP,False,0,100.0
31_4-5,ROPA,False,0,100.0
31_4-5,RSHA,True,2185,88.09394071490846
31_4-5,RXO,True,2187,88.08304272013949
31_4-5,SGR,True,4256,76.80906713164778
31_4-5,SP,True,17626,3.955972101133387
31_4-5,X_LOC,True,17627,3.9505231037489152
31_4-5,Y_LOC,True,17627,3.9505231037489152
31_4-5,Z_LOC,True,17627,3.9505231037489152
31_5-4 S,BS,False,0,100.0
31_5-4 S,CALI,True,2343,79.56745443446411
31_5-4 S,DCAL,False,0,100.0
31_5-4 S,DEPT,True,11467,0.0
31_5-4 S,DEPTH_MD,True,9675,15.62745269032877
31_5-4 S,DRHO,True,2417,78.92212435685009
31_5-4 S,DTC,True,1772,84.54696084416152
31_5-4 S,DTS,False,0,100.0
31_5-4 S,GR,True,11317,1.308101508677073
31_5-4 S,MUDWEIGHT,False,0,100.0
31_5-4 S,NPHI,True,2432,78.79131420598239
31_5-4 S,PEF,False,0,100.0
31_5-4 S,RDEP,True,9675,15.62745269032877
31_5-4 S,RHOB,True,2417,78.92212435685009
31_5-4 S,RMED,True,2457,78.57329728786954
31_5-4 S,RMIC,False,0,100.0
31_5-4 S,ROP,False,0,100.0
31_5-4 S,ROPA,False,0,100.0
31_5-4 S,RSHA,True,2440,78.72154879218627
31_5-4 S,RXO,True,2457,78.57329728786954
31_5-4 S,SGR,False,0,100.0
31_5-4 S,SP,True,2457,78.57329728786954
31_5-4 S,X_LOC,True,9675,15.62745269032877
31_5-4 S,Y_LOC,True,9675,15.62745269032877
31_5-4 S,Z_LOC,True,9675,15.62745269032877
31_6-5,BS,True,4369,62.32646374062257
31_6-5,CALI,True,4286,63.042166077433826
31_6-5,DCAL,False,0,100.0
31_6-5,DEPT,True,11597,0.0
31_6-5,DEPTH_MD,True,11266,2.8541864275243634
31_6-5,DRHO,True,9505,18.039148055531605
31_6-5,DTC,True,11151,3.8458221953953653
31_6-5,DTS,False,0,100.0
31_6-5,GR,True,11505,0.793308614296806
31_6-5,MUDWEIGHT,False,0,100.0
31_6-5,NPHI,True,4508,61.12787789945675
31_6-5,PEF,False,0,100.0
31_6-5,RDEP,True,11266,2.8541864275243634
31_6-5,RHOB,True,9471,18.332327326032594
31_6-5,RMED,True,11236,3.112874019142886
31_6-5,RMIC,False,0,100.0
31_6-5,ROP,False,0,100.0
31_6-5,ROPA,False,0,100.0
31_6-5,RSHA,True,1326,88.56600845046133
31_6-5,RXO,False,0,100.0
31_6-5,SGR,False,0,100.0
31_6-5,SP,True,11263,2.8800551866862145
31_6-5,X_LOC,True,11266,2.8541864275243634
31_6-5,Y_LOC,True,11266,2.8541864275243634
31_6-5,Z_LOC,True,11266,2.8541864275243634
31_6-8,BS,True,3868,60.23439909530174
31_6-8,CALI,True,3867,60.244679757376375
31_6-8,DCAL,False,0,100.0
31_6-8,DEPT,True,9727,0.0
31_6-8,DEPTH_MD,True,9685,0.4317878071347758
31_6-8,DRHO,True,9600,1.305644083478974
31_6-8,DTC,True,9488,2.4570782358383836
31_6-8,DTS,False,0,100.0
31_6-8,GR,True,9680,0.48319111750796395
31_6-8,MUDWEIGHT,False,0,100.0
31_6-8,NPHI,True,9726,0.010280662074635405
31_6-8,PEF,False,0,100.0
31_6-8,RDEP,True,9685,0.4317878071347758
31_6-8,RHOB,True,9726,0.010280662074635405
31_6-8,RMED,True,9661,0.678523696926081
31_6-8,RMIC,False,0,100.0
31_6-8,ROP,False,0,100.0
31_6-8,ROPA,False,0,100.0
31_6-8,RSHA,True,1492,84.66125218464069
31_6-8,RXO,True,1542,84.14721908090881
31_6-8,SGR,False,0,100.0
31_6-8,SP,True,9683,0.45234913128405774
31_6-8,X_LOC,True,9685,0.4317878071347758
31_6-8,Y_LOC,True,9685,0.4317878071347758
31_6-8,Z_LOC,True,9685,0.4317878071347758
32_2-1,BS,True,5789,4.456180887935302
32_2-1,CALI,True,3029,50.008252186829516
32_2-1,DCAL,False,0,100.0
32_2-1,DEPT,True,6059,0.0
32_2-1,DEPTH_MD,True,5678,6.288166364086479
32_2-1,DRHO,True,3022,50.12378280244265
32_2-1,DTC,True,4530,25.23518732464103
32_2-1,DTS,True,241,96.02244594817627
32_2-1,GR,True,5761,4.918303350387854
32_2-1,MUDWEIGHT,False,0,100.0
32_2-1,NPHI,True,2993,50.60240963855422
32_2-1,PEF,True,2955,51.22957583759696
32_2-1,RDEP,True,5678,6.288166364086479
32_2-1,RHOB,True,2955,51.22957583759696
32_2-1,RMED,True,5604,7.509490014853936
32_2-1,RMIC,False,0,100.0
32_2-1,ROP,True,5784,4.538702756230406
32_2-1,ROPA,True,6058,0.01650437365902091
32_2-1,RSHA,True,5604,7.509490014853936
32_2-1,RXO,False,0,100.0
32_2-1,SGR,False,0,100.0
32_2-1,SP,False,0,100.0
32_2-1,X_LOC,True,5678,6.288166364086479
32_2-1,Y_LOC,True,5678,6.288166364086479
32_2-1,Z_LOC,True,5678,6.288166364086479
33_5-2,BS,True,6709,75.78153201934879
33_5-2,CALI,True,23803,14.074796043606963
33_5-2,DCAL,False,0,100.0
33_5-2,DEPT,True,27702,0.0
33_5-2,DEPTH_MD,True,27641,0.2202007075301382
33_5-2,DRHO,True,15247,44.96065266045773
33_5-2,DTC,True,27108,2.1442495126705707
33_5-2,DTS,False,0,100.0
33_5-2,GR,True,27641,0.2202007075301382
33_5-2,MUDWEIGHT,False,0,100.0
33_5-2,NPHI,True,4152,85.01191249729261
33_5-2,PEF,False,0,100.0
33_5-2,RDEP,True,27468,0.8447043534762888
33_5-2,RHOB,True,22134,20.09963179553823
33_5-2,RMED,True,27596,0.3826438524294318
33_5-2,RMIC,False,0,100.0
33_5-2,ROP,False,0,100.0
33_5-2,ROPA,False,0,100.0
33_5-2,RSHA,True,2556,90.7732293697206
33_5-2,RXO,False,0,100.0
33_5-2,SGR,False,0,100.0
33_5-2,SP,True,27673,0.10468558226842672
33_5-2,X_LOC,True,27641,0.2202007075301382
33_5-2,Y_LOC,True,27641,0.2202007075301382
33_5-2,Z_LOC,True,27641,0.2202007075301382
33_6-3 S,BS,True,26859,0.033497096918266855
33_6-3 S,CALI,True,12752,52.53833556647313
33_6-3 S,DCAL,False,0,100.0
33_6-3 S,DEPT,True,26868,0.0
33_6-3 S,DEPTH_MD,True,26381,1.812565133244004
33_6-3 S,DRHO,True,4236,84.23403305046897
33_6-3 S,DTC,True,20011,25.521065952061928
33_6-3 S,DTS,True,16736,37.71028733065357
33_6-3 S,GR,True,26383,1.8051213339288386
33_6-3 S,MUDWEIGHT,False,0,100.0
33_6-3 S,NPHI,True,12366,53.97498883430103
33_6-3 S,PEF,True,4154,84.53922882239095
33_6-3 S,RDEP,True,26381,1.812565133244004
33_6-3 S,RHOB,True,4155,84.53550692273336
33_6-3 S,RMED,True,26312,2.0693762096173907
33_6-3 S,RMIC,False,0,100.0
33_6-3 S,ROP,True,26855,0.048384695548608914
33_6-3 S,ROPA,True,26828,0.14887598630340948
33_6-3 S,RSHA,False,0,100.0
33_6-3 S,RXO,False,0,100.0
33_6-3 S,SGR,False,0,100.0
33_6-3 S,SP,False,0,100.0
33_6-3 S,X_LOC,True,26381,1.812565133244004
33_6-3 S,Y_LOC,True,26381,1.812565133244004
33_6-3 S,Z_LOC,True,26381,1.812565133244004
33_9-1,BS,True,5433,69.14120186300126
33_9-1,CALI,True,5431,69.15256162671817
33_9-1,DCAL,False,0,100.0
33_9-1,DEPT,True,17606,0.0
33_9-1,DEPTH_MD,True,17537,0.3919118482335615
33_9-1,DRHO,True,10414,40.849710326025225
33_9-1,DTC,True,17456,0.8519822787686038
33_9-1,DTS,False,0,100.0
33_9-1,GR,True,17459,0.8349426331932253
33_9-1,MUDWEIGHT,False,0,100.0
33_9-1,NPHI,True,10385,41.01442689992049
33_9-1,PEF,False,0,100.0
33_9-1,RDEP,True,17537,0.3919118482335615
33_9-1,RHOB,True,10415,40.844030444166755
33_9-1,RMED,True,17527,0.44871066681813065
33_9-1,RMIC,False,0,100.0
33_9-1,ROP,False,0,100.0
33_9-1,ROPA,False,0,100.0
33_9-1,RSHA,True,2034,88.44712029989776
33_9-1,RXO,False,0,100.0
33_9-1,SGR,False,0,100.0
33_9-1,SP,True,17555,0.28967397478132373
33_9-1,X_LOC,True,17537,0.3919118482335615
33_9-1,Y_LOC,True,17537,0.3919118482335615
33_9-1,Z_LOC,True,17537,0.3919118482335615
33_9-17,BS,True,17536,11.304435789793132
33_9-17,CALI,True,17517,11.40053613878913
33_9-17,DCAL,False,0,100.0
33_9-17,DEPT,True,19771,0.0
33_9-17,DEPTH_MD,True,19592,0.9053664458044564
33_9-17,DRHO,True,17911,9.40771837539831
33_9-17,DTC,True,17408,11.951848667239895
33_9-17,DTS,False,0,100.0
33_9-17,GR,True,19390,1.9270648930251433
33_9-17,MUDWEIGHT,False,0,100.0
33_9-17,NPHI,True,17535,11.309493702898187
33_9-17,PEF,True,17533,11.319609529108288
33_9-17,RDEP,True,19592,0.9053664458044564
33_9-17,RHOB,True,17535,11.309493702898187
33_9-17,RMED,True,17675,10.601385868190782
33_9-17,RMIC,False,0,100.0
33_9-17,ROP,False,0,100.0
33_9-17,ROPA,True,19596,0.8851347933842457
33_9-17,RSHA,True,19555,1.0925092306914186
33_9-17,RXO,True,9472,52.09144706893936
33_9-17,SGR,False,0,100.0
33_9-17,SP,True,17677,10.591270041980682
33_9-17,X_LOC,True,19592,0.9053664458044564
33_9-17,Y_LOC,True,19592,0.9053664458044564
33_9-17,Z_LOC,True,19592,0.9053664458044564
34_10-16 R,BS,False,0,100.0
34_10-16 R,CALI,True,25092,1.9039055475194466
34_10-16 R,DCAL,False,0,100.0
34_10-16 R,DEPT,True,25579,0.0
34_10-16 R,DEPTH_MD,True,25187,1.532507134758987
34_10-16 R,DRHO,True,22762,11.012940302591968
34_10-16 R,DTC,True,25030,2.14629188005786
34_10-16 R,DTS,False,0,100.0
34_10-16 R,GR,True,25520,0.23065796160913754
34_10-16 R,MUDWEIGHT,False,0,100.0
34_10-16 R,NPHI,True,16718,34.64169826811055
34_10-16 R,PEF,True,24942,2.4903240939833426
